100 3.32
200 3.16
300 3.16
400 3.07
500 3.048
600 3.1
700 3.142857142857143
800 3.205
900 3.1466666666666665
1000 3.14
1100 3.101818181818182
1200 3.0766666666666667
1300 3.046153846153846
1400 3.18
1500 3.1546666666666665
1600 3.1175
1700 3.152941176470588
1800 3.1777777777777776
1900 3.2042105263157894
2000 3.142
2100 3.158095238095238
2200 3.112727272727273
2300 3.1339130434782607
2400 3.13
2500 3.1728
2600 3.123076923076923
2700 3.2133333333333334
2800 3.1185714285714288
2900 3.1655172413793102
3000 3.14
3100 3.1316129032258067
3200 3.19125
3300 3.136969696969697
3400 3.152941176470588
3500 3.193142857142857
3600 3.1222222222222222
3700 3.1113513513513515
3800 3.1673684210526316
3900 3.1774358974358976
4000 3.167
4100 3.162926829268293
4200 3.1466666666666665
4300 3.133953488372093
4400 3.168181818181818
4500 3.1066666666666665
4600 3.1452173913043477
4700 3.1225531914893616
4800 3.131666666666667
4900 3.1575510204081634
5000 3.108
5100 3.1623529411764704
5200 3.146153846153846
5300 3.139622641509434
5400 3.1222222222222222
5500 3.141090909090909
5600 3.1485714285714286
5700 3.1424561403508773
5800 3.1227586206896554
5900 3.0915254237288137
6000 3.114
6100 3.12
6200 3.1561290322580646
6300 3.1523809523809523
6400 3.1525
6500 3.1384615384615384
6600 3.12
6700 3.111044776119403
6800 3.1776470588235295
6900 3.124057971014493
7000 3.1554285714285712
7100 3.16
7200 3.1638888888888888
7300 3.1216438356164384
7400 3.1248648648648647
7500 3.1333333333333333
7600 3.136842105263158
7700 3.1423376623376624
7800 3.124102564102564
7900 3.156455696202532
8000 3.11
8100 3.137283950617284
8200 3.1395121951219513
8300 3.1069879518072288
8400 3.14
8500 3.1454117647058824
8600 3.155813953488372
8700 3.1457471264367816
8800 3.119090909090909
8900 3.1280898876404493
9000 3.1315555555555554
9100 3.1424175824175826
9200 3.161739130434783
9300 3.1793548387096773
9400 3.145531914893617
9500 3.1334736842105264
9600 3.13625
9700 3.1571134020618556
9800 3.1608163265306124
9900 3.1446464646464647
10000 3.122
10100 3.1461386138613863
10200 3.1588235294117646
10300 3.1545631067961164
10400 3.155
10500 3.1295238095238096
10600 3.128301886792453
10700 3.1502803738317757
10800 3.1355555555555554
10900 3.117064220183486
11000 3.112
11100 3.148108108108108
11200 3.1567857142857143
11300 3.1614159292035398
11400 3.14140350877193
11500 3.138782608695652
11600 3.119310344827586
11700 3.1254700854700856
11800 3.1227118644067797
11900 3.147563025210084
12000 3.1426666666666665
12100 3.123305785123967
12200 3.1465573770491804
12300 3.1333333333333333
12400 3.1638709677419357
12500 3.14976
12600 3.142857142857143
12700 3.1798425196850393
12800 3.1275
12900 3.176124031007752
13000 3.154153846153846
13100 3.1630534351145037
13200 3.140909090909091
13300 3.122406015037594
13400 3.1364179104477614
13500 3.141925925925926
13600 3.165294117647059
13700 3.1605839416058394
13800 3.146376811594203
13900 3.1427338129496403
14000 3.1454285714285715
14100 3.1478014184397165
14200 3.132112676056338
14300 3.1233566433566433
